1297,0.032258,0.003333,0.000046,0.000064,2008-02-04,1
1297,0,0.006667,0,0.000139,2008-03-06,1
1297,0,0.003333,0,0.000176,2008-04-04,1
1297,0,0.013333,0,0.000256,2008-05-04,1
1297,0,0.003333,0,0.000039,2008-06-05,1
1297,0.032258,0.006667,0.000046,0.000065,2008-07-04,1
1297,0,0.003333,0,0.000036,2008-08-04,1
1297,0,0.01,0,0.000061,2008-09-05,1
1408,0.032258,0,0.000459,0,2006-05-05,1
1408,0,0.003333,0,0.000511,2008-06-06,1
1475,0.032258,0,0.000051,0,2006-05-05,1
1475,0,0.003333,0,0.000056,2007-05-04,1
1599,0.032258,0,0.000092,0,2006-06-04,1
1599,0,0.003333,0,0.000105,2007-03-04,1
1629,0.032258,0,0.000367,0,2006-06-04,1
1629,0,0.003333,0,0.00042,2007-03-04,1
1637,0.032258,0,0.000138,0,2006-06-04,1
1637,0,0.003333,0,0.000158,2007-03-04,1
1645,0.032258,0,0.000257,0,2006-06-04,1
1645,0,0.003333,0,0.000185,2006-10-05,1
1645,0,0.003333,0,0.000084,2007-03-04,1
1653,0.032258,0,0.000138,0,2006-06-04,1
1653,0,0.003333,0,0.000005,2006-08-04,1
1653,0,0.003333,0,0.000056,2007-08-04,1
1662,0.032258,0,0.000092,0,2006-06-04,1
1662,0.032258,0,0.000046,0,2006-07-07,1
1662,0,0.003333,0,0.000058,2008-01-05,1
1662,0,0.003333,0,0.000082,2008-04-04,1
1662,0,0.003333,0,0.000055,2008-05-04,1
1662,0,0.003333,0,0.000064,2008-08-04,1
1680,0.032258,0,0.000597,0,2006-06-04,1
1680,0.032258,0,0.000138,0,2006-07-07,1
1680,0.032258,0,0.000046,0,2006-10-05,1
1680,0.032258,0,0.000023,0,2006-11-04,1
1680,0.032258,0,0.000046,0,2007-03-04,1
1680,0.032258,0,0.000542,0,2007-04-05,1
1680,0.032258,0,0.000046,0,2007-05-04,1
1680,0.064516,0,0.000092,0,2007-07-06,1
1680,0.032258,0,0.000069,0,2007-08-04,1
1680,0,0.01,0,0.000242,2007-09-06,1
1680,0,0.003333,0,0.000107,2008-01-05,1
1680,0,0.006667,0,0.000236,2008-02-04,1
1680,0,0.003333,0,0.000077,2008-03-06,1
1680,0,0.003333,0,0.000048,2008-04-04,1
1680,0,0.006667,0,0.00014,2008-06-06,1
1680,0,0.003333,0,0.000068,2008-07-04,1
1688,0.032258,0,0.000023,0,2006-06-04,1
1710,0,0.003333,0,0.000056,2006-09-04,1
1807,0.064516,0,0.000101,0,2006-07-07,1
1807,0.032258,0,0.000023,0,2006-08-04,1
1807,0.064516,0,0.000055,0,2008-01-05,1
1807,0,0.003333,0,0.001191,2008-10-24,1
1815,0.032258,0,0.000046,0,2006-07-07,1
1815,0,0.003333,0,0.00006,2007-12-06,1
1931,0.032258,0,0.000046,0,2006-07-07,1
1931,0,0.003333,0,0.000055,2008-02-04,1
1947,0.032258,0,0.000459,0,2006-08-04,1
1990,0.032258,0,0.000023,0,2006-08-04,1
2040,0.064516,0,0.000046,0,2007-08-04,1
2040,0,0.003333,0,0.000048,2007-10-04,1
2040,0,0.003333,0,0.000111,2008-03-06,1
2040,0,0.003333,0,0.000264,2008-05-04,1
2056,0.032258,0,0.000034,0,2007-11-04,1
2129,0.032258,0,0.000046,0,2006-11-04,1
2129,0,0.003333,0,0.000009,2007-09-06,1
2145,0.032258,0,0.000023,0,2006-12-04,1
